"player_id","team_abbrev","gp_onice","cf_5v5","ca_5v5","gf_5v5","ga_5v5","ev_goals","ev_assists","pp_goals","pp_assists","pk_ga","pp_shots","pk_shots_against","pp_gf_onice","pk_ga_onice","pen_taken","pen_drawn","toi_5v5_sec","toi_pp_sec","toi_pk_sec","cf_pct_5v5","gf_per60_5v5","ga_per60_5v5","ev_points_per60","pp_points_per60","pk_ga_per60","pk_save_pct","pp_gf_onice_per60","pk_ga_onice_per60","toi_all_tracked_sec","pen_taken_per60","pen_drawn_per60","penalty_diff_per60"
"8478444","VAN",46,508,691,33,69,6,6,5,9,0,219,72,26,13,4,7,40840,5655,2943,42.4,2.91,6.08,1.06,8.91,0,1,16.55,15.9,49438,0.29,0.51,0.22
"8478498","VAN",48,521,612,29,60,1,7,11,2,0,210,53,25,12,6,8,36889,5298,2162,46,2.83,5.86,0.78,8.83,0,1,16.99,19.98,44349,0.49,0.65,0.16
"8478856","VAN",47,579,648,37,53,4,8,2,4,2,122,75,10,9,11,20,36442,4210,2073,47.2,3.66,5.24,1.19,5.13,3.47,0.9733,8.55,15.63,42725,0.93,1.69,0.76
"8479425","VAN",49,890,968,36,96,1,6,1,14,1,135,168,25,14,14,11,59165,4507,5780,47.9,2.19,5.84,0.43,11.98,0.62,0.994,19.97,8.72,69452,0.73,0.57,-0.16
"8480012","VAN",41,485,610,25,61,1,6,2,13,0,172,62,21,15,10,24,35806,4539,1978,44.3,2.51,6.13,0.7,11.9,0,1,16.66,27.3,42323,0.85,2.04,1.19
"8480078","VAN",5,60,65,6,7,2,0,0,0,0,8,0,0,0,3,0,3621,305,72,48,5.97,6.96,1.99,0,0,NA,0,0,3998,2.7,0,-2.7
"8480748","SJS",45,634,560,47,53,8,4,4,0,1,87,99,14,11,20,26,36571,3104,3129,53.1,4.63,5.22,1.18,4.64,1.15,0.9899,16.24,12.66,42804,1.68,2.19,0.51
"8480800","MIN",57,1369,1226,90,86,8,26,1,16,0,420,20,31,16,18,37,79601,10035,1506,52.8,4.07,3.89,1.54,6.1,0,1,11.12,38.25,91142,0.71,1.46,0.75
"8482055","VAN",49,599,665,39,64,8,6,0,0,0,43,67,12,13,16,13,37959,1819,2876,47.4,3.7,6.07,1.33,0,0,1,23.75,16.27,42654,1.35,1.1,-0.25
"8482691","VAN",42,385,491,21,38,4,7,0,0,0,9,56,5,7,11,7,27353,459,1796,43.9,2.76,5,1.45,0,0,1,39.22,14.03,29608,1.34,0.85,-0.49
"8483395","VAN",14,114,137,8,12,1,3,0,1,1,7,8,2,3,6,0,7943,326,272,45.4,3.63,5.44,1.81,11.04,13.24,0.875,22.09,39.71,8541,2.53,0,-2.53
"8483476","VAN",9,59,120,4,10,2,1,0,0,0,17,1,0,1,0,2,5643,594,13,33,2.55,6.38,1.91,0,0,1,0,276.92,6250,0,1.15,1.15
"8483678","VAN",42,476,625,37,54,3,6,0,0,0,1,79,1,12,12,14,35023,273,3059,43.2,3.8,5.55,0.93,0,0,1,13.19,14.12,38355,1.13,1.31,0.18
"8485385","VAN",3,17,43,1,2,0,0,0,0,0,5,0,0,0,0,0,1726,206,0,28.3,2.09,4.17,0,0,NA,NA,0,NA,1932,0,0,0
"8471817","SJS",25,145,202,18,25,2,0,0,0,0,8,3,5,3,6,4,11451,253,22,41.8,5.66,7.86,0.63,0,0,1,71.15,490.91,11726,1.84,1.23,-0.61
"8475181","SJS",24,329,382,14,31,0,5,0,0,0,4,70,4,22,3,0,22550,346,1849,46.3,2.24,4.95,0.8,0,0,1,41.62,42.83,24745,0.44,0,-0.44
"8475200","SJS",51,871,854,54,84,2,10,1,10,4,173,93,23,23,24,13,53105,6006,2857,50.5,3.66,5.69,0.81,6.59,5.04,0.957,13.79,28.98,61968,1.39,0.76,-0.63
"8475726","SJS",50,522,625,43,59,5,12,1,4,5,238,7,17,7,5,6,36053,6615,379,45.5,4.29,5.89,1.7,2.72,47.49,0.2857,9.25,66.49,43047,0.42,0.5,0.08
"8475784","SJS",19,163,244,13,18,3,1,1,0,2,60,1,8,1,7,15,11560,2030,52,40,4.05,5.61,1.25,1.77,138.46,-1,14.19,69.23,13642,1.85,3.96,2.11
"8475906","SJS",37,587,650,40,61,3,9,3,2,3,170,16,11,14,12,7,37077,5106,1065,47.5,3.88,5.92,1.17,3.53,10.14,0.8125,7.76,47.32,43248,1,0.58,-0.42
"8476624","SJS",52,358,494,33,41,2,3,0,0,0,18,183,13,23,14,11,28956,779,4593,42,4.1,5.1,0.62,0,0,1,60.08,18.03,34328,1.47,1.15,-0.32
"8477018","VGK",36,489,488,30,41,4,3,0,0,1,11,11,3,11,9,9,29706,591,371,50.1,3.64,4.97,0.85,0,9.7,0.9091,18.27,106.74,30668,1.06,1.06,0
"8477505","SJS",51,642,691,54,65,4,16,6,4,5,260,199,21,21,9,19,45364,7396,4845,48.2,4.29,5.16,1.59,4.87,3.72,0.9749,10.22,15.6,57605,0.56,1.19,0.63
"8477968","SJS",28,1138,1202,51,60,0,0,0,0,3,200,212,12,16,2,0,79537,7067,6207,48.6,2.31,2.72,0,0,1.74,0.9858,6.11,9.28,92811,0.08,0,-0.08
"8478874","SJS",43,372,474,29,30,4,4,2,2,3,64,6,15,6,10,6,25927,2646,244,44,4.03,4.17,1.11,5.44,44.26,0.5,20.41,88.52,28817,1.25,0.75,-0.5
"8479983","SJS",52,728,930,46,73,5,6,0,0,0,14,301,10,29,15,9,55278,969,6969,43.9,3,4.75,0.72,0,0,1,37.15,14.98,63216,0.85,0.51,-0.34
"8480043","SJS",26,312,469,20,35,1,1,0,0,1,26,110,2,10,12,6,24800,1543,2815,39.9,2.9,5.08,0.29,0,1.28,0.9909,4.67,12.79,29158,1.48,0.74,-0.74
"8480798","SJS",23,252,308,21,29,3,4,0,1,1,67,32,8,5,8,8,17053,2758,976,45,4.43,6.12,1.48,1.31,3.69,0.9688,10.44,18.44,20787,1.39,1.39,0
"8480848","SJS",27,233,366,17,34,0,6,0,0,0,6,122,1,11,11,17,19080,658,2635,38.9,3.21,6.42,1.13,0,0,1,5.47,15.03,22373,1.77,2.74,0.97
"8481033","VGK",18,846,755,34,28,0,1,0,0,3,110,98,11,8,0,0,52551,3005,3669,52.8,2.33,1.92,0.07,0,2.94,0.9694,13.18,7.85,59225,0,0,0
"8482166","SJS",37,464,566,32,49,3,7,0,0,0,10,93,7,9,11,5,34730,500,2960,45,3.32,5.08,1.04,0,0,1,50.4,10.95,38190,1.04,0.47,-0.57
"8482667","SJS",49,672,710,46,60,7,13,1,8,4,198,44,14,10,16,24,42278,6120,1725,48.6,3.92,5.11,1.7,5.29,8.35,0.9091,8.24,20.87,50123,1.15,1.72,0.57
"8484227","SJS",44,560,610,41,46,7,14,4,4,4,207,21,18,20,8,10,38969,5865,1439,47.9,3.79,4.25,1.94,4.91,10.01,0.8095,11.05,50.03,46273,0.62,0.78,0.16
"8484801","SJS",52,784,828,63,71,18,24,4,10,5,281,32,21,23,22,34,53073,7961,2093,48.6,4.27,4.82,2.85,6.33,8.6,0.8438,9.5,39.56,63127,1.25,1.94,0.69
"8484911","SJS",50,579,673,47,56,13,9,0,0,1,36,207,6,20,6,13,41327,1700,5083,46.2,4.09,4.88,1.92,0,0.71,0.9952,12.71,14.16,48110,0.45,0.97,0.52
"8473986","ANA",61,846,729,60,73,9,6,4,4,5,142,225,19,27,19,20,48372,5762,6062,53.7,4.47,5.43,1.12,5,2.97,0.9778,11.87,16.03,60196,1.14,1.2,0.06
"8474586","SEA",49,692,709,55,54,10,13,2,6,5,229,15,17,13,12,12,43737,5650,1206,49.4,4.53,4.44,1.89,5.1,14.93,0.6667,10.83,38.81,50593,0.85,0.85,0
"8475184","ANA",57,818,634,56,60,6,15,4,6,6,302,47,23,19,17,4,43641,8240,2339,56.3,4.62,4.95,1.73,4.37,9.23,0.8723,10.05,29.24,54220,1.13,0.27,-0.86
"8475462","ANA",32,504,489,22,45,1,6,0,0,0,4,88,2,18,11,9,26298,272,3377,50.8,3.01,6.16,0.96,0,0,1,26.47,19.19,29947,1.32,1.08,-0.24
"8475768","SEA",24,278,359,22,28,4,8,1,0,3,78,36,4,5,4,1,18424,2184,1065,43.6,4.3,5.47,2.34,1.65,10.14,0.9167,6.59,16.9,21673,0.66,0.17,-0.49
"8475798","ANA",55,779,722,48,65,9,11,7,4,6,278,146,23,21,11,17,46843,7876,4950,51.9,3.69,5,1.54,5.03,4.36,0.9589,10.51,15.27,59669,0.66,1.03,0.37
"8476457","SEA",49,838,988,54,73,5,11,0,0,1,13,260,8,25,21,2,54314,846,6058,45.9,3.58,4.84,1.06,0,0.59,0.9962,34.04,14.86,61218,1.23,0.12,-1.11
"8476467","SEA",46,627,710,48,55,5,5,0,0,0,8,183,7,24,13,6,40553,298,4702,46.9,4.26,4.88,0.89,0,0,1,84.56,18.38,45553,1.03,0.47,-0.56
"8476885","ANA",61,1311,1119,72,94,6,10,0,1,2,76,305,30,36,15,15,68977,3108,8619,54,3.76,4.91,0.84,1.16,0.84,0.9934,34.75,15.04,80704,0.67,0.67,0
"8476905","SEA",49,583,859,46,57,6,12,4,7,5,224,192,17,15,7,13,43780,5453,4750,40.4,3.78,4.69,1.48,7.26,3.79,0.974,11.22,11.37,53983,0.47,0.87,0.4
"8477527","ANA",36,343,328,29,33,2,5,0,0,0,9,5,8,5,13,3,21189,529,63,51.1,4.93,5.61,1.19,0,0,1,54.44,285.71,21781,2.15,0.5,-1.65
"8477919","SEA",43,519,670,42,44,5,9,1,1,1,33,178,14,18,3,7,35288,1498,4307,43.7,4.28,4.49,1.43,4.81,0.84,0.9944,33.64,15.05,41093,0.26,0.61,0.35
"8477955","SEA",32,412,401,29,36,6,6,4,3,4,151,13,9,7,3,17,24228,4200,683,50.7,4.31,5.35,1.78,6,21.08,0.6923,7.71,36.9,29111,0.37,2.1,1.73
"8477986","SEA",41,774,807,37,66,4,7,1,4,6,128,34,15,15,19,11,46234,4881,1544,49,2.88,5.14,0.86,3.69,13.99,0.8235,11.06,34.97,52659,1.3,0.75,-0.55
"8478366","ANA",32,322,348,19,38,3,3,0,1,0,36,41,3,6,10,7,18451,1570,1606,48.1,3.71,7.41,1.17,2.29,0,1,6.88,13.45,21627,1.66,1.17,-0.49
"8478407","SEA",48,811,939,57,68,4,9,2,12,6,231,9,22,4,27,17,51201,6084,570,46.3,4.01,4.78,0.91,8.28,37.89,0.3333,13.02,25.26,57855,1.68,1.06,-0.62
"8478873","ANA",50,795,643,50,56,9,14,1,7,3,263,28,20,14,7,14,42598,7009,1755,55.3,4.23,4.73,1.94,4.11,6.15,0.8929,10.27,28.72,51362,0.49,0.98,0.49
"8478916","SEA",30,1248,1405,51,66,0,1,0,0,5,209,244,21,17,2,1,84119,7116,6624,47,2.18,2.82,0.04,0,2.72,0.9795,10.62,9.24,97859,0.07,0.04,-0.03
"8478975","CBJ",46,657,627,49,36,9,15,3,1,2,181,14,13,12,23,17,39601,5821,770,51.2,4.45,3.27,2.18,2.47,9.35,0.8571,8.04,56.1,46192,1.79,1.32,-0.47
"8479324","SEA",47,671,792,38,65,2,3,0,0,1,12,238,9,24,20,11,44436,813,5923,45.9,3.08,5.27,0.41,0,0.61,0.9958,39.85,14.59,51172,1.41,0.77,-0.64
"8479372","SEA",15,173,215,14,12,0,2,0,0,0,3,53,2,5,3,0,11899,168,1347,44.6,4.24,3.63,0.61,0,0,1,42.86,13.36,13414,0.81,0,-0.81
"8480009","SEA",46,534,710,34,50,4,7,4,7,6,159,114,18,16,15,10,36493,4499,2767,42.9,3.35,4.93,1.09,8.8,7.81,0.9474,14.4,20.82,43759,1.23,0.82,-0.41
"8480068","ANA",58,682,721,63,68,7,17,0,1,2,44,240,16,28,8,15,40945,1701,6326,48.6,5.54,5.98,2.11,2.12,1.14,0.9917,33.86,15.93,48972,0.59,1.1,0.51
"8480843","ANA",44,2095,1851,87,99,0,1,0,0,6,357,288,27,30,4,1,121218,12042,10222,53.1,2.58,2.94,0.03,0,2.11,0.9792,8.07,10.57,143482,0.1,0.03,-0.07
"8481563","ANA",39,515,525,36,56,2,6,0,0,0,1,76,1,18,11,5,30769,412,3014,49.5,4.21,6.55,0.94,0,0,1,8.74,21.5,34195,1.16,0.53,-0.63
"8481605","ANA",61,1302,1031,77,94,2,23,2,8,6,324,106,36,25,9,14,70645,10206,4045,55.8,3.92,4.79,1.27,3.53,5.34,0.9434,12.7,22.25,84896,0.38,0.59,0.21
"8481789","SEA",43,435,440,32,38,3,10,0,0,0,16,102,15,12,9,15,27465,678,2680,49.7,4.19,4.98,1.7,0,0,1,79.65,16.12,30823,1.05,1.75,0.7
"8482118","ANA",3,31,34,4,4,1,0,0,0,0,0,0,0,0,2,0,1857,120,0,47.7,7.75,7.75,1.94,0,NA,NA,0,NA,1977,3.64,0,-3.64
"8482665","SEA",49,684,765,56,61,8,16,2,1,5,231,54,15,16,8,19,44896,5623,2462,47.2,4.49,4.89,1.92,1.92,7.31,0.9074,9.6,23.4,52981,0.54,1.29,0.75
"8482745","ANA",57,804,681,50,64,5,10,5,6,5,188,18,24,13,21,19,39090,6918,769,54.1,4.6,5.89,1.38,5.72,23.41,0.7222,12.49,60.86,46777,1.62,1.46,-0.16
"8482751","SEA",37,394,425,36,36,3,9,0,0,1,14,104,12,9,5,14,24310,671,2311,48.1,5.33,5.33,1.78,0,1.56,0.9904,64.38,14.02,27292,0.66,1.85,1.19
"8482803","ANA",47,798,687,46,64,1,8,0,2,0,43,88,6,20,17,17,39308,2192,3191,53.7,4.21,5.86,0.82,3.28,0,1,9.85,22.56,44691,1.37,1.37,0
"8483445","ANA",56,926,751,59,71,19,8,11,8,6,259,38,29,16,16,19,42630,7834,1611,55.2,4.98,6,2.28,8.73,13.41,0.8421,13.33,35.75,52075,1.11,1.31,0.2
"8483490","ANA",55,873,900,52,78,4,6,0,2,1,39,220,8,30,8,15,50953,2068,5987,49.2,3.67,5.51,0.71,3.48,0.6,0.9955,13.93,18.04,59008,0.49,0.92,0.43
"8483497","SEA",18,167,172,8,13,2,1,0,1,0,17,3,4,3,3,7,9936,598,34,49.3,2.9,4.71,1.09,6.02,0,1,24.08,317.65,10568,1.02,2.38,1.36
"8483524","SEA",41,474,495,26,34,2,4,1,4,5,108,10,16,5,5,5,27954,3938,360,48.9,3.35,4.38,0.77,4.57,50,0.5,14.63,50,32252,0.56,0.56,0
"8484153","ANA",55,889,681,56,64,12,11,1,10,5,309,41,25,20,9,25,47021,8144,2215,56.6,4.29,4.9,1.76,4.86,8.13,0.878,11.05,32.51,57380,0.56,1.57,1.01
"8484762","ANA",61,938,836,66,78,13,11,3,8,7,238,12,29,11,33,36,50764,8206,826,52.9,4.68,5.53,1.7,4.83,30.51,0.4167,12.72,47.94,59796,1.99,2.17,0.18
"8480074","MTL",43,498,521,39,31,6,8,0,0,1,69,15,13,6,10,9,29337,3048,766,48.9,4.79,3.8,1.72,0,4.7,0.9333,15.35,28.2,33151,1.09,0.98,-0.11
"8480981","STL",29,1110,1327,59,50,0,0,0,0,3,148,247,12,16,2,4,79136,6244,8360,45.5,2.68,2.27,0,0,1.29,0.9879,6.92,6.89,93740,0.08,0.15,0.07
"8484180","CGY",9,101,70,7,7,0,2,0,0,1,1,25,1,1,1,3,5651,177,735,59.1,4.46,4.46,1.27,0,4.9,0.96,20.34,4.9,6563,0.55,1.65,1.1
"8484768","CGY",28,399,416,11,21,0,2,3,3,0,108,1,9,1,4,8,24867,3495,300,49,1.59,3.04,0.29,6.18,0,1,9.27,12,28662,0.5,1,0.5
"8480887","BOS",5,73,60,6,6,1,2,0,0,0,0,5,0,1,0,0,4244,102,540,54.9,5.09,5.09,2.54,0,0,1,0,6.67,4886,0,0,0
"8482671","BUF",57,1040,925,67,65,5,12,0,0,1,83,204,25,25,8,6,61376,3731,6709,52.9,3.93,3.81,1,0,0.54,0.9951,24.12,13.41,71816,0.4,0.3,-0.1
"8482896","BUF",28,214,287,25,18,1,0,0,0,0,16,50,13,5,1,4,14186,569,1722,42.7,6.34,4.57,0.25,0,0,1,82.25,10.45,16477,0.22,0.87,0.65
"8480879","DET",42,481,612,27,41,1,0,0,0,0,3,129,3,12,10,6,32317,182,3254,44,3.01,4.57,0.11,0,0,1,59.34,13.28,35753,1.01,0.6,-0.41
"8481013","STL",30,363,333,26,27,3,11,2,0,1,44,1,9,1,6,12,22006,2003,97,52.2,4.25,4.42,2.29,3.59,37.11,0,16.18,37.11,24106,0.9,1.79,0.89
"8479772","NJD",1,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,429,0,3,72.7,0,0,0,NA,0,NA,NA,0,432,0,0,0
"8482090","STL",29,204,240,15,11,2,0,0,0,0,10,53,5,7,12,3,15253,498,1332,45.9,3.54,2.6,0.47,0,0,1,36.14,18.92,17083,2.53,0.63,-1.9
"8484304","FLA",29,370,380,19,50,2,3,3,1,0,77,32,11,9,15,14,23924,1919,1116,49.3,2.86,7.52,0.75,7.5,0,1,20.64,29.03,26959,2,1.87,-0.13
"8483553","NYI",38,330,326,19,28,3,3,0,0,0,12,2,6,2,5,3,21787,566,58,50.3,3.14,4.63,0.99,0,0,1,38.16,124.14,22411,0.8,0.48,-0.32
"8475810","PIT",48,684,676,62,58,10,11,5,7,5,301,150,27,24,15,15,42968,6970,4763,50.3,5.19,4.86,1.76,6.2,3.78,0.9667,13.95,18.14,54701,0.99,0.99,0
"8481704","NYR",10,68,74,8,4,1,1,0,0,0,1,2,1,2,5,4,5151,60,111,47.9,5.59,2.8,1.4,0,0,1,60,64.86,5322,3.38,2.71,-0.67
"8481035","PHI",21,815,836,41,37,0,0,0,0,2,125,179,9,14,1,0,55307,4279,5944,49.4,2.67,2.41,0,0,1.21,0.9888,7.57,8.48,65530,0.05,0,-0.05
"8483733","PHI",34,330,367,33,26,2,9,0,0,0,8,10,3,9,8,13,22442,583,237,47.3,5.29,4.17,1.76,0,0,1,18.52,136.71,23262,1.24,2.01,0.77
"8484779","PHI",3,15,32,0,2,0,0,0,0,0,0,0,0,0,1,1,1699,15,0,31.9,0,4.24,0,0,NA,NA,0,NA,1714,2.1,2.1,0
"8482117","BOS",17,185,217,15,14,1,3,0,0,1,15,5,3,5,3,0,11743,570,164,46,4.6,4.29,1.23,0,21.95,0.8,18.95,109.76,12477,0.87,0,-0.87
"8482146","NSH",51,777,645,47,42,6,15,0,9,0,178,12,21,10,9,21,41995,6064,589,54.6,4.03,3.6,1.8,5.34,0,1,12.47,61.12,48648,0.67,1.55,0.88
"8476463","MIN",43,709,739,51,30,3,7,0,0,0,18,164,16,20,10,11,43584,987,4449,49,4.21,2.48,0.83,0,0,1,58.36,16.18,49020,0.73,0.81,0.08
"8478007","CBJ",17,753,733,40,29,0,0,0,0,1,89,133,10,17,0,2,46930,3689,3950,50.7,3.07,2.22,0,0,0.91,0.9925,9.76,15.49,54569,0,0.13,0.13
"8482470","PIT",22,274,263,28,33,0,4,0,0,0,2,13,1,4,8,1,14909,110,525,51,6.76,7.97,0.97,0,0,1,32.73,27.43,15544,1.85,0.23,-1.62
"8475717","EDM",9,358,388,16,22,0,0,0,0,0,90,62,10,5,0,0,25290,2467,1910,48,2.28,3.13,0,0,0,1,14.59,9.42,29667,0,0,0
"8475852","ANA",5,224,188,12,13,0,0,0,0,0,36,39,3,5,0,2,11798,1195,1656,54.4,3.66,3.97,0,0,0,1,9.04,10.87,14649,0,0.49,0.49
"8481754","ANA",9,113,109,12,14,1,5,0,0,0,4,11,4,1,3,4,5980,207,464,50.9,7.22,8.43,3.61,0,0,1,69.57,7.76,6651,1.62,2.17,0.55
"8482137","SJS",26,966,1193,49,58,0,0,0,0,3,175,226,15,22,1,1,68946,6134,6552,44.7,2.56,3.03,0,0,1.65,0.9867,8.8,12.09,81632,0.04,0.04,0
"8484806","SJS",44,626,697,40,57,1,7,0,0,1,26,85,9,23,11,5,40523,1120,2919,47.3,3.55,5.06,0.71,0,1.23,0.9882,28.93,28.37,44562,0.89,0.4,-0.49
"8471734","NYR",14,578,671,20,30,0,0,0,0,0,84,132,5,9,2,1,40048,3161,3728,46.3,1.8,2.7,0,0,0,1,5.69,8.69,46937,0.15,0.08,-0.07
"8477380","NYR",37,363,370,29,27,4,7,0,2,2,52,0,8,0,6,9,22000,2145,19,49.5,4.75,4.42,1.8,3.36,378.95,NA,13.43,0,24164,0.89,1.34,0.45
"8477947","WSH",16,132,109,15,12,2,2,0,0,2,26,1,1,1,2,3,7516,1237,29,54.8,7.18,5.75,1.92,0,248.28,-1,2.91,124.14,8782,0.82,1.23,0.41
"8479292","WSH",9,433,458,19,20,0,1,0,0,1,64,102,3,7,4,1,26752,2337,2729,48.6,2.56,2.69,0.13,0,1.32,0.9902,4.62,9.23,31818,0.45,0.11,-0.34
"8480990","WSH",14,190,199,15,16,0,4,0,0,0,4,9,2,3,2,3,10695,365,576,48.8,5.05,5.39,1.35,0,0,1,19.73,18.75,11636,0.62,0.93,0.31
"8481525","NYR",47,691,715,39,55,4,10,0,0,0,10,124,7,18,19,4,43670,645,3746,49.1,3.22,4.53,1.15,0,0,1,39.07,17.3,48061,1.42,0.3,-1.12
"8482623","BUF",17,133,141,10,10,0,1,0,0,0,2,10,2,1,9,14,10009,228,179,48.5,3.6,3.6,0.36,0,0,1,31.58,20.11,10416,3.11,4.84,1.73
"8477992","TBL",16,780,661,45,30,0,0,0,0,2,116,140,7,17,0,2,47167,3849,4459,54.1,3.43,2.29,0,0,1.61,0.9857,6.55,13.73,55475,0,0.13,0.13
"8482655","TBL",50,1025,768,71,58,5,11,0,0,0,5,214,3,25,18,28,54275,766,7181,57.2,4.71,3.85,1.06,0,0,1,14.1,12.53,62222,1.04,1.62,0.58
"8480245","OTT",3,20,21,2,3,1,1,0,0,0,0,0,0,0,0,1,1316,3,61,48.8,5.47,8.21,5.47,0,0,NA,0,0,1380,0,2.61,2.61
"8481606","OTT",45,928,608,54,57,4,9,0,2,2,101,23,16,11,12,1,45846,4274,1345,60.4,4.24,4.48,1.02,1.68,5.35,0.913,13.48,29.44,51465,0.84,0.07,-0.77
"8482095","OTT",38,627,491,41,48,2,7,0,0,0,13,97,7,13,15,10,34153,787,3770,56.1,4.32,5.06,0.95,0,0,1,32.02,12.41,38710,1.39,0.93,-0.46
"8476525","WPG",9,109,132,6,11,0,0,0,1,1,5,4,3,3,3,5,6481,204,220,45.2,3.33,6.11,0,17.65,16.36,0.75,52.94,49.09,6905,1.56,2.61,1.05
"8477480","WPG",14,531,610,27,26,0,0,0,0,0,110,99,8,13,0,2,37043,3835,3229,46.5,2.62,2.53,0,0,0,1,7.51,14.49,44107,0,0.16,0.16
"8474037","DET",42,368,422,30,26,6,6,4,2,0,152,1,15,1,7,9,23683,3896,71,46.6,4.56,3.95,1.82,5.54,0,1,13.86,50.7,27650,0.91,1.17,0.26
"8484158","TOR",41,496,634,35,47,4,8,2,3,5,108,5,12,5,15,17,32312,3625,503,43.9,3.9,5.24,1.34,4.97,35.79,0,11.92,35.79,36440,1.48,1.68,0.2
"8480193","FLA",21,922,937,40,56,0,0,0,0,0,172,187,10,13,0,1,58958,5141,6319,49.6,2.44,3.42,0,0,0,1,7,7.41,70418,0,0.05,0.05
"8482126","PHI",42,535,552,33,34,1,7,0,0,0,24,27,2,14,13,12,35003,1071,990,49.2,3.39,3.5,0.82,0,0,1,6.72,50.91,37064,1.26,1.17,-0.09
"8474596","NJD",21,1059,1034,36,41,0,1,0,0,0,143,131,12,12,0,1,66419,3984,4624,50.6,1.95,2.22,0.05,0,0,1,10.84,9.34,75027,0,0.05,0.05
"8481161","CBJ",20,200,196,14,11,0,1,0,0,0,0,3,0,1,4,1,11429,5,105,50.5,4.41,3.46,0.31,0,0,1,0,34.29,11539,1.25,0.31,-0.94
"8483531","NJD",10,45,65,2,3,1,1,0,0,0,2,2,2,2,2,0,4130,105,51,40.9,1.74,2.62,1.74,0,0,1,68.57,141.18,4286,1.68,0,-1.68
"8480947","VAN",26,1029,1302,38,73,0,0,0,0,0,155,135,17,16,2,3,76734,5381,5059,44.1,1.78,3.42,0,0,0,1,11.37,11.39,87174,0.08,0.12,0.04
"8483768","VAN",17,166,276,10,31,0,3,0,0,0,0,11,0,5,1,0,13834,37,544,37.6,2.6,8.07,0.78,0,0,1,0,33.09,14415,0.25,0,-0.25
"8482661","MIN",31,1341,1516,61,51,0,0,0,1,1,259,288,16,21,1,2,90943,8239,8019,46.9,2.41,2.02,0,0.44,0.45,0.9965,6.99,9.43,107201,0.03,0.07,0.04
"8483525","MIN",51,513,636,50,35,5,11,2,2,2,68,26,15,13,18,15,36454,2763,1130,44.6,4.94,3.46,1.58,5.21,6.37,0.9231,19.54,41.42,40347,1.61,1.34,-0.27
"8477970","UTA",13,589,465,16,28,0,0,0,0,1,87,86,6,5,0,0,35701,3397,3384,55.9,1.61,2.82,0,0,1.06,0.9884,6.36,5.32,42482,0,0,0
"8479619","UTA",52,699,558,55,53,5,6,3,1,3,120,5,20,4,7,15,35236,4646,234,55.6,5.62,5.41,1.12,3.1,46.15,0.4,15.5,61.54,40116,0.63,1.35,0.72
"8480849","UTA",36,456,371,38,36,1,7,1,2,1,124,15,10,8,21,16,26341,3914,670,55.1,5.19,4.92,1.09,2.76,5.37,0.9333,9.2,42.99,30925,2.44,1.86,-0.58
"8480051","TOR",1,47,60,5,4,0,0,0,0,0,8,6,0,0,0,0,2974,226,251,43.9,6.05,4.84,0,0,0,1,0,0,3451,0,0,0
"8481020","NSH",18,769,820,33,30,0,0,0,0,1,124,130,9,9,1,1,48950,4453,5049,48.4,2.43,2.21,0,0,0.71,0.9923,7.28,6.42,58452,0.06,0.06,0
"8482103","NSH",20,151,175,14,16,1,3,0,0,0,3,20,3,3,14,11,10569,253,836,46.3,4.77,5.45,1.36,0,0,1,42.69,12.92,11658,4.32,3.4,-0.92
"8478458","EDM",44,621,572,45,50,9,9,4,2,3,102,6,19,6,9,14,34971,3506,345,52.1,4.63,5.15,1.85,6.16,31.3,0.5,19.51,62.61,38822,0.83,1.3,0.47
"8479442","TOR",38,610,714,44,59,2,7,0,0,0,8,165,5,12,10,7,39114,591,4343,46.1,4.05,5.43,0.83,0,0,1,30.46,9.95,44048,0.82,0.57,-0.25
"8481133","VGK",37,295,404,25,34,7,2,0,0,0,7,10,6,2,8,11,23705,326,343,42.2,3.8,5.16,1.37,0,0,1,66.26,20.99,24374,1.18,1.62,0.44
"8482624","CGY",1,8,24,2,3,0,0,0,0,0,0,1,0,0,0,0,969,3,36,25,7.43,11.15,0,0,0,1,0,0,1008,0,0,0
"8475755","DAL",28,341,415,32,27,2,4,0,0,0,11,11,11,2,10,2,23420,392,933,45.1,4.92,4.15,0.92,0,0,1,101.02,7.72,24745,1.45,0.29,-1.16
"8476422","CAR",29,444,304,30,30,0,9,0,0,0,5,45,1,12,14,6,22450,200,1612,59.4,4.81,4.81,1.44,0,0,1,18,26.8,24262,2.08,0.89,-1.19
"8476873","CAR",58,623,446,54,42,9,7,0,2,0,34,93,16,14,10,6,33276,1306,3661,58.3,5.84,4.54,1.73,5.51,0,1,44.1,13.77,38243,0.94,0.56,-0.38
"8483548","CAR",29,1563,1034,63,50,0,0,0,0,0,242,157,28,13,1,1,85604,7512,6536,60.2,2.65,2.1,0,0,0,1,13.42,7.16,99652,0.04,0.04,0
"8485402","SJS",31,348,382,25,36,3,7,0,1,1,30,5,4,5,5,5,21193,1864,273,47.7,4.25,6.12,1.7,1.93,13.19,0.8,7.73,65.93,23330,0.77,0.77,0
"8476856","PIT",3,36,45,2,3,0,1,0,0,0,0,3,0,1,3,1,2591,3,43,44.4,2.78,4.17,1.39,0,0,1,0,83.72,2637,4.1,1.37,-2.73
