"game_id","stint_start","stint_end","duration_sec","home_players","away_players","shots_home","shots_away","home_abbrev","away_abbrev"
"2025030172",1640,1651,11,"8475188;8475913;8477447;8478403;8479394","8477220;8477951;8478507;8478872;8479343",0,0,"VGK","UTA"
"2025030175",4422,4468,46,"8475188;8475913;8477447;8478403;8479394","8477951;8478507;8478872;8479343;8479410",0,0,"VGK","UTA"
"2025030185",851,860,9,"8476454;8478013;8478402;8478971;8480803","8474590;8478024;8478873;8481605;8484153",0,0,"EDM","ANA"
"2025030185",2280,2309,29,"8477934;8478013;8478402;8478971;8480803","8474590;8478024;8478873;8481605;8484153",0,0,"EDM","ANA"
"2025030212",2224,2240,16,"8479312;8480802;8480839;8482097;8482671","8480018;8480865;8482487;8483457;8483515",0,0,"BUF","MTL"
"2025030213",707,721,14,"8480018;8480865;8481540;8482487;8483457","8479312;8480802;8480839;8481524;8482097",0,0,"MTL","BUF"
"2025030214",1045,1072,27,"8476981;8478133;8482087;8482487;8483457","8477949;8480045;8480064;8480839;8481524",0,0,"MTL","BUF"
"2025030216",1037,1064,27,"8480018;8480865;8481540;8482087;8482487","8480045;8480802;8480807;8480839;8482097",0,0,"MTL","BUF"
"2025030221",2845,2871,26,"8475883;8476906;8476958;8478427;8482093","8478435;8480220;8481546;8482142;8482159",0,0,"CAR","PHI"
"2025030221",2871,2881,10,"8475883;8476906;8476958;8478427;8482093","8478435;8481546;8482142;8482159;8484142",0,0,"CAR","PHI"
"2025030221",2881,2883,2,"8475883;8476906;8476958;8478427;8482093","8478435;8481546;8482142;8483731;8484142",0,0,"CAR","PHI"
"2025030221",2883,2887,4,"8475883;8476906;8476958;8478427;8482093","8477499;8478435;8481546;8483731;8484142",0,0,"CAR","PHI"
"2025030221",2887,2904,17,"8475883;8476906;8476958;8478427;8482093","8477499;8477948;8478435;8483731;8484142",0,0,"CAR","PHI"
"2025030222",3276,3285,9,"8475883;8476906;8476958;8477940;8478427","8477499;8477948;8477989;8478435;8481533",0,0,"CAR","PHI"
"2025030223",2534,2546,12,"8476461;8477499;8477948;8478435;8482159","8475883;8476958;8478427;8482093;8482100",0,0,"PHI","CAR"
"2025030223",2546,2547,1,"8477499;8477948;8478435;8481533;8482159","8475883;8476958;8478427;8482093;8482100",0,0,"PHI","CAR"
"2025030233",894,898,4,"8477446;8478864;8480800;8482122;8482661","8475754;8475809;8476967;8477501;8484258",0,0,"MIN","COL"
"2025030233",898,911,13,"8478864;8480800;8481557;8482122;8482661","8475754;8475809;8476967;8477501;8484258",0,0,"MIN","COL"
"2025030234",48,50,2,"8477451;8478864;8480800;8482122;8482661","8470613;8476967;8477492;8478406;8480039",0,0,"MIN","COL"
"2025030234",50,63,13,"8478864;8480800;8481557;8482122;8482661","8470613;8476967;8477492;8478406;8480039",0,0,"MIN","COL"
"2025030241",2927,2932,5,"8475188;8477447;8478483;8479353;8479394","8476885;8478873;8480843;8481605;8484153",0,0,"VGK","ANA"
"2025030246",2127,2162,35,"8474590;8475798;8480843;8481605;8484762","8476448;8478396;8478397;8478403;8479394",0,0,"ANA","VGK"
"2025030246",2162,2165,3,"8474590;8475798;8478873;8480843;8481605","8476448;8478396;8478397;8478403;8479394",0,0,"ANA","VGK"
"2025030246",2165,2168,3,"8474590;8475798;8478873;8480843;8481605","8478396;8478397;8478403;8478483;8479394",0,0,"ANA","VGK"
"2025030246",2168,2174,6,"8474590;8475798;8478873;8480843;8481605","8477447;8478397;8478483;8479353;8479394",0,0,"ANA","VGK"
"2025030246",2174,2175,1,"8474590;8475798;8478873;8480843;8481605","8477447;8478483;8479353;8479394;8479639",0,0,"ANA","VGK"
"2025030246",2175,2200,25,"8474590;8478873;8480843;8481605;8484153","8477447;8478483;8479353;8479394;8479639",0,0,"ANA","VGK"
"2025030246",2200,2203,3,"8474590;8478873;8480843;8481605;8484153","8477447;8478483;8479394;8479639;8481604",0,0,"ANA","VGK"
"2025030246",2203,2204,1,"8474590;8480843;8481605;8483445;8484153","8477447;8478483;8479394;8479639;8481604",0,0,"ANA","VGK"
"2025030246",2204,2207,3,"8474590;8475184;8480843;8481605;8483445","8477447;8478483;8479394;8479639;8481604",0,0,"ANA","VGK"
"2025030246",2207,2218,11,"8474590;8475184;8480843;8481605;8483445","8478396;8478397;8478483;8479394;8481604",0,0,"ANA","VGK"
"2025030246",2218,2221,3,"8474590;8475184;8480843;8481605;8483445","8476925;8478396;8478397;8479394;8481604",0,0,"ANA","VGK"
"2025030246",2221,2227,6,"8475184;8480843;8481605;8482178;8483445","8476925;8478396;8478397;8479394;8481604",0,0,"ANA","VGK"
"2025030246",2227,2229,2,"8475184;8480843;8482178;8482803;8483445","8476925;8478396;8478397;8479394;8481604",0,0,"ANA","VGK"
"2025030311",235,244,9,"8475883;8476906;8476958;8478427;8482093","8476479;8476875;8476981;8478851;8482487",0,0,"CAR","MTL"
"2025030311",2353,2358,5,"8475883;8476958;8477940;8482100;8482809","8478133;8478851;8481618;8482487;8483457",0,0,"CAR","MTL"
"2025030313",2289,2302,13,"8476875;8478851;8480018;8481540;8482487","8475883;8476958;8478427;8478970;8482093",0,0,"MTL","CAR"
"2025030323",2534,2547,13,"8478396;8478397;8478403;8479394;8481604","8475754;8475809;8478038;8480039;8480069",0,0,"VGK","COL"
"2025030414",2310,2325,15,"8475913;8476448;8478396;8478397;8479394","8476906;8476958;8478427;8482093;8483548",0,0,"VGK","CAR"
